""	"id_string"	"story_date"	"year"	"month"	"day"	"source"	"source_root"	"source_agent"	"source_others"	"target"	"target_root"	"target_agent"	"target_others"	"code"	"root_code"	"quad_class"	"goldstein"	"joined_issues"	"lat"	"lon"	"placeName"	"stateName"	"countryName"	"documentCountryName"	"ids"	"urls"	"sources"	"text"	"web_url"	"aid"
"569"	"3588005_v0.0.0"	"19960926"	"1996"	"09"	"26"	"ISRGOV"	"ISR"	"GOV"	""	"---LEGGOV"	""	""	"LEG;GOV"	"110"	"11"	"3"	"-2.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2de_4"	"---"	"NYT"	"By coincidence , it came on the 100th day since Prime Minister Benjamin Netanyahu was sworn in at the head of a right wing coalition Government , and the question it raised was whether the peace effort would now disintegrate in a spiral of violence ."	"---"	"23498517"
"570"	"3588006_v0.0.0"	"19880311"	"1988"	"03"	"11"	"---GOVEDU"	""	"GOV"	"EDU"	"---EDU"	""	"EDU"	""	"083"	"08"	"2"	"5.0"	"TEACHERS,1;POSTSECONDARY_EDUCATION,1;STUDENTS,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2c7_1"	"---"	"NYT"	"Elisabeth Ann Zinser , the newly appointed president of Gallaudet University , the nation 's only institution of higher learning for the deaf , resigned early today in the face of mass protests by students and faculty members who had demanded a leader who is hearing-impaired ."	"---"	"22909642"
"571"	"3588007_v0.0.0"	"20010720"	"2001"	"07"	"20"	"DEU"	"DEU"	""	""	"ITA"	"ITA"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"572"	"3588008_v0.0.0"	"19880204"	"1988"	"02"	"04"	"---MIL"	""	"MIL"	""	"PSE"	"PSE"	""	""	"180"	"18"	"4"	"-9.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2cd_11"	"---"	"NYT"	"At least nine Palestinians were wounded by army gunfire during the day ."	"---"	"22935425"
"573"	"3588009_v0.0.0"	"20011230"	"2001"	"12"	"30"	"---CVL"	""	"CVL"	""	"---MILUAF"	""	"MIL"	"UAF"	"051"	"05"	"1"	"3.4"	"ELECTION,1;TERROR,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c307_122"	"---"	"NYT"	"Voters favored military action against suspected terrorist installations in other countries ."	"---"	"23810040"
"574"	"3588010_v0.0.0"	"19871101"	"1987"	"11"	"01"	"---COP"	""	"COP"	""	"---OPP"	""	"OPP"	""	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2c2_21"	"---"	"NYT"	"Today , the Tibetan officials attending the party congress denied that the police fired on protesters ."	"---"	"22835353"
"575"	"3588011_v0.0.0"	"19960926"	"1996"	"09"	"26"	"PSECOP"	"PSE"	"COP"	""	"ISR"	"ISR"	""	""	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1;VIOLENT_UNREST,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2de_33"	"---"	"NYT"	"According to one witness , a Palestinian policeman , infuriated at the sight of people falling to rubber bullets around him , fired his automatic weapon at the Israelis ."	"---"	"23498517"
"576"	"3588012_v0.0.0"	"19880320"	"1988"	"03"	"20"	"---REB"	""	"REB"	""	"SLVGOV"	"SLV"	"GOV"	""	"181"	"18"	"4"	"-9.0"	""	"13.71667"	"-88.93333"	"Cojutepeque"	""	"SLV"	""	"5e29e62836b9743750f3c2cb_11"	"---"	"NYT"	"The rebels also kidnapped the mayors of the town of Cojutepeque in Santa Ana dapartment and the town of San Miguel de Mercedes in Chalatenango department ."	"---"	"22930509"
"577"	"3588013_v0.0.0"	"20020403"	"2002"	"04"	"03"	"---PTY"	""	"PTY"	""	"ISR"	"ISR"	""	""	"020"	"02"	"0"	"3.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c31c_49"	"---"	"NYT"	"Some politicians and analysts believe the step will become increasingly appealing to Israelis as frustration grows over the attention and even sympathy being directed toward Mr. Arafat ."	"---"	"23889779"
"578"	"3588014_v0.0.0"	"20040516"	"2004"	"05"	"16"	"---SPY"	""	"SPY"	""	"---UAF"	""	""	"UAF"	"015"	"01"	"0"	"0.0"	"TERROR,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c334_57"	"---"	"NYT"	"But European intelligence officials said the group has no hierarchy , membership roster or formal manifesto and has never claimed responsibility for a terrorist attack ."	"---"	"24007052"
"579"	"3588015_v0.0.0"	"20050505"	"2005"	"05"	"05"	"---MUS"	""	""	"MUS"	"---GOV"	""	"GOV"	""	"010"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c340_9"	"---"	"NYT"	"Sunnis say they are being shortchanged in the new government and fear vengeful Shiite leaders will purge government ranks of former members of Mr. Hussein 's Baath Party ."	"---"	"24044048"
"580"	"3588016_v0.0.0"	"20051027"	"2005"	"10"	"27"	"---CVL"	""	"CVL"	""	"ISR"	"ISR"	""	""	"180"	"18"	"4"	"-9.0"	"SUICIDE_ATTACK,2"	"32.44192"	"34.9039"	"H̱adera"	"Haifa"	"ISR"	""	"5e29e62836b9743750f3c347_36"	"---"	"NYT"	"<umient> <uopts> <ety> 39 </ety> <enum> 0 </enum> </uopts> <abstext> Civilians helped wounded Israelis yesterday after a Palestinian suicide bomber blew himself up at an outdoor market in the town of Hadera ."	"---"	"24068845"
"581"	"3588017_v0.0.0"	"20011230"	"2001"	"12"	"30"	"SDN"	"SDN"	""	""	"SDN"	"SDN"	""	""	"020"	"02"	"0"	"3.0"	""	"16.0"	"30.0"	"Republic of the Sudan"	""	"SDN"	""	"5e29e62836b9743750f3c307_103"	"---"	"NYT"	"Sudan obliquely hinted that it might turn Mr. bin Laden over to the United States , a former official said ."	"---"	"23810040"
"582"	"3588018_v0.0.0"	"19850328"	"1985"	"03"	"28"	"---COP"	""	"COP"	""	"---CIVOPP"	""	""	"CIV;OPP"	"010"	"01"	"0"	"0.0"	"SECURITY_SERVICES,3"	""	""	""	""	""	""	"5e29e62836b9743750f3c2a9_16"	"---"	"NYT"	"The first police account said a hostile crowd of up to 4,000 black protesters attacked a lone armored police vehicle , forcing the police to fire back in self defense ."	"---"	"22675791"
"583"	"3588019_v0.0.0"	"20051027"	"2005"	"10"	"27"	"PSEREBHMS"	"PSE"	"REB"	"HMS"	"ISRMED"	"ISR"	"MED"	""	"010"	"01"	"0"	"0.0"	"NAMED_TERROR_GROUP,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c347_28"	"---"	"NYT"	"Certainly not the Palestinian Authority by itself , '' Dr. Mahmoud Zahar , a senior Hamas leader , said in an interview with the Israeli newspaper Haaretz ."	"---"	"24068845"
"584"	"3588020_v0.0.0"	"20050311"	"2005"	"03"	"11"	"IMGMUSISIUAF"	"IMG"	""	"MUS;ISI;UAF"	"IRQOCCCOPMIL"	"IRQ"	""	"OCC;COP;MIL"	"015"	"01"	"0"	"0.0"	"SECURITY_SERVICES,1"	"33.34058"	"44.40088"	"Baghdad"	"Muḩāfaz̧at Baghdād"	"IRQ"	""	"5e29e62836b9743750f3c33c_41"	"---"	"NYT"	"In a statement posted on Islamist Websites , the network of the Jordanian militant Abu Musab al Zarqawi claimed responsibility for the killing of a police lieutenant colonel in Baghdad , though it was not immediately clear whom the statement referred to ."	"---"	"24035403"
"585"	"3588021_v0.0.0"	"19900206"	"1990"	"02"	"06"	"---LEG"	""	""	"LEG"	"DDRGOV"	"DDR"	"GOV"	""	"054"	"05"	"1"	"6.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2d1_0"	"---"	"NYT"	"LEAD : The East German Parliament today formalized the power sharing arrangement reached last week between Prime Minister Hans Modrow and the opposition and voted to add eight new Cabinet ministers from the opposition to the Government ."	"---"	"23025062"
"586"	"3588022_v0.0.0"	"20051030"	"2005"	"10"	"30"	"---ELI"	""	""	"ELI"	"IRQOCCCVL"	"IRQ"	""	"OCC;CVL"	"040"	"04"	"1"	"1.0"	""	"33.34058"	"44.40088"	"Baghdad"	""	"IRQ"	""	"5e29e62836b9743750f3c348_10"	"---"	"NYT"	"An alliance of the country 's secular parties , led by Ayad Allawi , the former prime minister , held a news conference in Mr. Allawi 's headquarters in Mansour , an upscale neighborhood in central Baghdad , while its strongest rival -- a broad alliance of Shiite religious parties -- held its own news conference several hours later ."	"---"	"24069309"
"587"	"3588023_v0.0.0"	"19801227"	"1980"	"12"	"27"	"---COP"	""	"COP"	""	"---PPL"	""	""	"PPL"	"173"	"17"	"4"	"-5.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c28b_5"	"---"	"NYT"	"There was no word on the number of arrests , but in recent demonstrations the police have taken into custody thousands of people at a time ."	"---"	"22356554"
"588"	"3588024_v0.0.0"	"19900206"	"1990"	"02"	"06"	"---CHRPTY"	""	""	"CHR;PTY"	"---CHRPTY"	""	""	"CHR;PTY"	"030"	"03"	"1"	"4.0"	"ID_DEMOCRACY,2"	""	""	""	""	""	""	"5e29e62836b9743750f3c2d1_19"	"---"	"NYT"	"But the Christian Democratic Union and Social Democratic Party promptly announced that they did not consider the decision binding and would disregard it ."	"---"	"23025062"
"589"	"3588025_v0.0.0"	"20040211"	"2004"	"02"	"11"	"USA"	"USA"	""	""	"JORUAF"	"JOR"	""	"UAF"	"064"	"06"	"2"	"7.0"	"NAMED_TERROR_GROUP,1;SUICIDE_ATTACK,1;TERROR,1"	"33.0"	"44.0"	"Republic of Iraq"	""	"IRQ"	""	"5e29e62836b9743750f3c32b_15"	"---"	"NYT"	"The attack came days after American officials released details of an intercepted document supposedly written by a suspected Jordanian terrorist , Abu Musab al-Zarqawi , in which Mr. Zarqawi boasts of directing about 25 suicide bombings in Iraq and requests help from Al Qaeda in igniting a sectarian war ."	"---"	"23971884"
"590"	"3588026_v0.0.0"	"20040129"	"2004"	"01"	"29"	"PSELEG"	"PSE"	""	"LEG"	"---GOV"	""	"GOV"	""	"111"	"11"	"3"	"-2.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c32c_43"	"---"	"NYT"	"On Sunday the Palestinian parliament rebuked Mr. Qurei 's government , accusing it of failing to stem `` deterioration in the security situation . ''"	"---"	"23972465"
"591"	"3588027_v0.0.0"	"20051026"	"2005"	"10"	"26"	"IRQOCC"	"IRQ"	""	"OCC"	"---MIL"	""	"MIL"	""	"100"	"10"	"3"	"-5.0"	""	"33.0"	"44.0"	"Republic of Iraq"	""	"IRQ"	""	"5e29e62836b9743750f3c346_60"	"---"	"NYT"	"Iraq and Afghanistan are the first conflicts since 1973 to demand large continuous rotations of troops ."	"---"	"24068728"
"592"	"3588028_v0.0.0"	"20010208"	"2001"	"02"	"08"	"---COP"	""	"COP"	""	"---MED"	""	"MED"	""	"120"	"12"	"3"	"-4.0"	"VIOLENT_UNREST,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c303_4"	"---"	"NYT"	"And on Saturday , riot police officers prevented nearly 100 journalists from holding a peaceful march to protest state harassment ."	"---"	"23778450"
"593"	"3588029_v0.0.0"	"20050414"	"2005"	"04"	"14"	"USAGOVMIL"	"USA"	"GOV"	"MIL"	"IRQOCC"	"IRQ"	""	"OCC"	"036"	"03"	"1"	"4.0"	""	"33.0"	"44.0"	"Republic of Iraq"	""	"IRQ"	""	"5e29e62836b9743750f3c33f_45"	"---"	"NYT"	"On Tuesday , Secretary of Defense Donald H. Rumsfeld met with Iraqi leaders in the capital ."	"---"	"24040666"
"594"	"3588030_v0.0.0"	"19870829"	"1987"	"08"	"29"	"---EDU"	""	"EDU"	""	"KORCOP"	"KOR"	"COP"	""	"190"	"19"	"4"	"-10.0"	"STUDENTS,1;SECURITY_SERVICES,1"	"37.566"	"126.9784"	"Seoul"	"Seoul"	"KOR"	""	"5e29e62836b9743750f3c2c3_3"	"---"	"NYT"	"Several thousand students fought riot policemen in Seoul and at least six other cities ."	"---"	"22838434"
"595"	"3588031_v0.0.0"	"19840404"	"1984"	"04"	"04"	"---UAF"	""	""	"UAF"	"---LEG"	""	""	"LEG"	"110"	"11"	"3"	"-2.0"	"POSTSECONDARY_EDUCATION,2;STUDENTS,1;TERROR,1"	"30.86017"	"72.31976"	"Punjab"	"Punjab"	"PAK"	""	"5e29e62836b9743750f3c2a3_0"	"---"	"NYT"	"The campaign of terrorist killings in the northern state of Punjab claimed a Member of the national Parliament today , a university professor who was gunned down in his drawing room by killers who had said they were students waiting to see him ."	"---"	"22611147"
"596"	"3588032_v0.0.0"	"19851007"	"1985"	"10"	"07"	"---CVL"	""	"CVL"	""	"---CVL"	""	"CVL"	""	"180"	"18"	"4"	"-9.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2b1_7"	"---"	"NYT"	"The intended holdup victim evidently shot at his attackers , but missed and wounded the four youths ."	"---"	"22709434"
"597"	"3588033_v0.0.0"	"20030619"	"2003"	"06"	"19"	"---COP"	""	"COP"	""	"ISRMIL"	"ISR"	"MIL"	""	"046"	"04"	"1"	"7.0"	""	"31.5"	"34.46667"	"Gaza"	"Gaza Strip"	"PSE"	""	"5e29e62836b9743750f3c324_16"	"---"	"NYT"	"Israeli and Palestinian security officials have been meeting to discuss a withdrawal of Israeli troops from Gaza ."	"---"	"23943472"
"598"	"3588034_v0.0.0"	"20020325"	"2002"	"03"	"25"	"SAU"	"SAU"	""	""	"LBN"	"LBN"	""	""	"060"	"06"	"2"	"6.0"	""	"33.88894"	"35.49442"	"Beirut"	"Beyrouth"	"LBN"	""	"5e29e62836b9743750f3c30e_4"	"---"	"NYT"	"Saudi and other Arab leaders had also urged Mr. Cheney to facilitate Mr. Arafat 's presence in Beirut ."	"---"	"23855331"
"599"	"3588035_v0.0.0"	"19810207"	"1981"	"02"	"07"	"USA"	"USA"	""	""	"---CVL"	""	"CVL"	""	"173"	"17"	"4"	"-5.0"	""	"25.77427"	"-80.19366"	"Miami"	"Florida"	"USA"	""	"5e29e62836b9743750f3c293_26"	"---"	"NYT"	"Three young blacks were convicted in Miami of murder in the beating deaths of three white motorists who were driving through Liberty City during last May 's race riots in Miami ."	"---"	"22444089"
"600"	"3588036_v0.0.0"	"20051114"	"2005"	"11"	"14"	"---OPP"	""	"OPP"	""	"---CVL"	""	"CVL"	""	"015"	"01"	"0"	"0.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c349_40"	"---"	"NYT"	"Alemzurya Teshoe , 25 , the daughter of one opposition leader , said that the police raided her home to take away her father and then fatally shot her mother , who was screaming in protest ."	"---"	"24070997"
"601"	"3588037_v0.0.0"	"20040202"	"2004"	"02"	"02"	"---CIV"	""	""	"CIV"	"IRQOCCHLH"	"IRQ"	""	"OCC;HLH"	"040"	"04"	"1"	"1.0"	""	"36.19257"	"44.01062"	"Erbil"	"Muḩāfaz̧at Arbīl"	"IRQ"	""	"5e29e62836b9743750f3c32d_45"	"---"	"NYT"	"As a cold drizzle fell Sunday night , crowds huddled around the gates of Erbil 's hospitals ."	"---"	"23976893"
"602"	"3588038_v0.0.0"	"20040408"	"2004"	"04"	"08"	"IRQOCCHLH"	"IRQ"	""	"OCC;HLH"	"IRQOCCCVL"	"IRQ"	""	"OCC;CVL"	"015"	"01"	"0"	"0.0"	"SECURITY_SERVICES,1"	"33.34058"	"44.40088"	"Baghdad"	""	"IRQ"	""	"5e29e62836b9743750f3c336_52"	"---"	"NYT"	"Iraqi hospital officials said Wednesday that 46 Iraqi civilians had been killed during fierce firefights since Sunday in the Baghdad neighborhood of Sadr City , where fighting has raged mostly at night between American forces and Mr. Sadr 's Mahdi Army after it tried to take control of police stations ."	"---"	"24011196"
"603"	"3588039_v0.0.0"	"19990805"	"1999"	"08"	"05"	"YEM"	"YEM"	""	""	"---PPL"	""	""	"PPL"	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1"	"15.35472"	"44.20667"	"Sanaa"	"Sanaa"	"YEM"	""	"5e29e62836b9743750f3c2f3_7"	"---"	"NYT"	"-LRB- Reuters -RRB- YEMEN : BOMB KILLS 3 -- Three people were killed and 33 hurt by a bomb blast in the city of Sanaa , the police said ."	"---"	"23684648"
"604"	"3588040_v0.0.0"	"20020714"	"2002"	"07"	"14"	"---CVL"	""	"CVL"	""	"---CVL"	""	"CVL"	""	"190"	"19"	"4"	"-10.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c30b_15"	"---"	"NYT"	"A preliminary investigation last week confirmed the statements of villagers indicating that civilians had been killed during the United States-led operation ."	"---"	"23850418"
"605"	"3588041_v0.0.0"	"20021010"	"2002"	"10"	"10"	"---MIL"	""	"MIL"	""	"PSEREBHMSUAF"	"PSE"	"REB"	"HMS;UAF"	"190"	"19"	"4"	"-10.0"	"NAMED_TERROR_GROUP,1"	"32.08371"	"35.18079"	"Salfīt"	""	"PSE"	""	"5e29e62836b9743750f3c313_20"	"---"	"NYT"	"At Salfit , south of Nablus in the West Bank , the army blew up the family homes of two members of the militant group Hamas who are accused of killing an Israeli couple and wounding two of their children in August ."	"---"	"23873100"
"606"	"3588042_v0.0.0"	"20020419"	"2002"	"04"	"19"	"---PPL"	""	""	"PPL"	"ISR"	"ISR"	""	""	"190"	"19"	"4"	"-10.0"	""	"31.5"	"34.75"	"State of Israel"	""	"ISR"	""	"5e29e62836b9743750f3c31b_122"	"---"	"NYT"	"`` So many people die for the good of Israel ."	"---"	"23887704"
"607"	"3588043_v0.0.0"	"20010720"	"2001"	"07"	"20"	"DEU"	"DEU"	""	""	"CAN"	"CAN"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"608"	"3588044_v0.0.0"	"20050712"	"2005"	"07"	"12"	"---MUS"	""	""	"MUS"	"IRQOCCMIL"	"IRQ"	""	"OCC;MIL"	"112"	"11"	"3"	"-2.0"	"ID_TORTURE,1;SECURITY_SERVICES,1"	"33.34058"	"44.40088"	"Baghdad"	"Muḩāfaz̧at Baghdād"	"IRQ"	""	"5e29e62836b9743750f3c344_12"	"---"	"NYT"	"On Monday , an influential Sunni clerical organization accused Iraqi security forces of detaining , torturing and killing 10 Sunnis in Baghdad ."	"---"	"24053883"
"609"	"3588045_v0.0.0"	"20000417"	"2000"	"04"	"17"	"---COP"	""	"COP"	""	"---OPP"	""	"OPP"	""	"180"	"18"	"4"	"-9.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2fd_72"	"---"	"NYT"	"<umient> <uopts> <ety> 39 </ety> <enum> 0 </enum> </uopts> <abstext> Police officers scuffled with a protester who fell under a horse on Constitution Avenue yesterday ."	"---"	"23743538"
"610"	"3588046_v0.0.0"	"19931226"	"1993"	"12"	"26"	"---CRM"	""	"CRM"	""	"---EDU"	""	"EDU"	""	"171"	"17"	"4"	"-9.2"	"STUDENTS,1"	"55.75222"	"37.61556"	"Moscow"	""	"RUS"	""	"5e29e62836b9743750f3c2db_6"	"---"	"NYT"	"The kidnappers , armed with three automatic rifles and a pistol , seized about a dozen students on Thursday morning in Rostov-on-Don , a river port 600 miles south of Moscow ."	"---"	"23286357"
"611"	"3588047_v0.0.0"	"20011230"	"2001"	"12"	"30"	"---REB"	""	"REB"	""	"USA"	"USA"	""	""	"012"	"01"	"0"	"-0.4"	""	"30.0"	"70.0"	"Islamic Republic of Pakistan"	""	"PAK"	""	"5e29e62836b9743750f3c307_292"	"---"	"NYT"	"Officials feared that large-scale support for the rebels would involve the United States too deeply in a civil war and anger Pakistan ."	"---"	"23810040"
"612"	"3588048_v0.0.0"	"19970429"	"1997"	"04"	"29"	"---CVL"	""	"CVL"	""	"---CVL"	""	"CVL"	""	"110"	"11"	"3"	"-2.0"	"TERROR,1"	"31.25044"	"-99.25061"	"Texas"	"Texas"	"USA"	""	"5e29e62836b9743750f3c2e6_23"	"---"	"NYT"	"But in town , many residents said they were outraged that Mr. McLaren had been allowed to remain at his headquarters for months , even though he was wanted on a civil contempt-of-court charge and had been engaged in what State Attorney General , Dan Morales , has called `` paper terrorism , '' filing hundreds of bogus liens and passing worthless `` Republic of Texas checks . ''"	"---"	"23572558"
"613"	"3588049_v0.0.0"	"20051026"	"2005"	"10"	"26"	"---REB"	""	"REB"	""	"IRQOCCMIL"	"IRQ"	""	"OCC;MIL"	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1;TERROR,1"	"33.0"	"44.0"	"Republic of Iraq"	""	"IRQ"	""	"5e29e62836b9743750f3c346_207"	"---"	"NYT"	"March/April Insurgents step up attacks on Iraqi security forces , exploding 135 car bombs in April ."	"---"	"24068728"
"614"	"3588050_v0.0.0"	"19990414"	"1999"	"04"	"14"	"---MEDGOV"	""	"MED"	"GOV"	"---CVL"	""	"CVL"	""	"073"	"07"	"2"	"7.4"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2ec_2"	"---"	"NYT"	"Otto Gutierrez , chief spokesman for President Andres Pastrana , appeared to rule out trying to rescue the passengers by force because it would risk too many lives ."	"---"	"23657685"
"615"	"3588051_v0.0.0"	"20050305"	"2005"	"03"	"05"	"UKRMED"	"UKR"	"MED"	""	"UKR"	"UKR"	""	""	"030"	"03"	"1"	"4.0"	""	"49.0"	"32.0"	"Ukraine"	""	"UKR"	""	"5e29e62836b9743750f3c33b_19"	"---"	"NYT"	"Ukraine 's 1 +1 television network reported that Mr. Kuchma had said he would cut short his vacation and return to Ukraine on Saturday , according to news agencies ."	"---"	"24034475"
"616"	"3588052_v0.0.0"	"20000916"	"2000"	"09"	"16"	"---PPL"	""	""	"PPL"	"---COP"	""	"COP"	""	"110"	"11"	"3"	"-2.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2f8_7"	"---"	"NYT"	"`` This suicide cadre had been outside the main gate for some time and the people here suspected him , '' said A. R. Edirisinghe , the officer in charge at the local police station , who was interviewed at the scene of the bombing ."	"---"	"23721889"
"617"	"3588053_v0.0.0"	"19810319"	"1981"	"03"	"19"	"SUNJEW"	"SUN"	""	"JEW"	"RUS"	"RUS"	""	""	"120"	"12"	"3"	"-4.0"	"ACTIVISM,1"	"55.75222"	"37.61556"	"Moscow"	"Moskva"	"RUS"	""	"5e29e62836b9743750f3c28f_6"	"---"	"NYT"	"Emigration of Soviet Jews has declined after a month long spurt in the issuance of exit visas in Moscow , according to Jewish activists and Western diplomats ."	"---"	"22381346"
"618"	"3588054_v0.0.0"	"20020311"	"2002"	"03"	"11"	"---CVL"	""	"CVL"	""	"COL"	"COL"	""	""	"042"	"04"	"1"	"1.9"	""	"4.0"	"-73.25"	"Republic of Colombia"	""	"COL"	""	"5e29e62836b9743750f3c30c_58"	"---"	"NYT"	"Since then , the children have visited her in Colombia on vacations , and she has communicated with them over the Internet ."	"---"	"23851418"
"619"	"3588055_v0.0.0"	"20010720"	"2001"	"07"	"20"	"GBR"	"GBR"	""	""	"JPN"	"JPN"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"620"	"3588056_v0.0.0"	"20030707"	"2003"	"07"	"07"	"PSEMUS"	"PSE"	""	"MUS"	"PSEREBHMSMUS"	"PSE"	"REB"	"HMS;MUS"	"0356"	"03"	"1"	"7.0"	"NAMED_TERROR_GROUP,2"	""	""	""	""	""	""	"5e29e62836b9743750f3c323_35"	"---"	"NYT"	"Hamas , Islamic Jihad and the mainstream Fatah movement have agreed to a truce that was declared a week ago , and a smaller Palestinian group , the Popular Resistance Committees , signed on today ."	"---"	"23941399"
"621"	"3588057_v0.0.0"	"19900206"	"1990"	"02"	"06"	"---GOV"	""	"GOV"	""	"DDRGOV"	"DDR"	"GOV"	""	"036"	"03"	"1"	"4.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2d1_31"	"---"	"NYT"	"Prime Minister Hans Modrow , right , met with opposition leaders who have been included in the Cabinet as ministers without portfolio ."	"---"	"23025062"
"622"	"3588058_v0.0.0"	"20020419"	"2002"	"04"	"19"	"---GOV"	""	"GOV"	""	"ISR"	"ISR"	""	""	"010"	"01"	"0"	"0.0"	""	"31.5"	"34.75"	"State of Israel"	""	"ISR"	""	"5e29e62836b9743750f3c31b_53"	"---"	"NYT"	"`` Here on the hill of remembrance , '' President Katsav proclaimed `` lie the buried heroes of Israel , the great ones of Israel , and it is here that the government decided to put up a memorial to the victims of enmity and terror . ''"	"---"	"23887704"
